strategy,run_id,turns_survived,end_reason,final_piety,final_stability,final_power,final_wealth,min_piety,min_stability,min_power,min_wealth,max_piety,max_stability,max_power,max_wealth,avg_piety,avg_stability,avg_power,avg_wealth,std_piety,std_stability,std_power,std_wealth,left_choices,right_choices,risky_card,card_sequence,choice_sequence
openrouter,11,11,Piety too high,105,50,65,15,105.0,50.0,65.0,15.0,105.0,50.0,65.0,15.0,105.0,50.0,65.0,15.0,0.0,0.0,0.0,0.0,0,0,,"287,288,5,6,11,12,261,262,219,220,259","Right,Left,Left,Right,Left,Right,Left,Left,Left,Left,Left"
openrouter,12,11,Piety too high,110,40,90,10,110.0,40.0,90.0,10.0,110.0,40.0,90.0,10.0,110.0,40.0,90.0,10.0,0.0,0.0,0.0,0.0,0,0,,"247,248,229,230,45,46,265,266,223,224,209","Left,Left,Right,Left,Left,Left,Left,Left,Left,Left,Left"
openrouter,13,7,Stability too high,80,100,45,25,80.0,100.0,45.0,25.0,80.0,100.0,45.0,25.0,80.0,100.0,45.0,25.0,0.0,0.0,0.0,0.0,0,0,,"209,210,119,120,115,116,65","Left,Left,Left,Left,Right,Left,Left"
openrouter,14,6,Stability too high,55,105,55,55,55.0,105.0,55.0,55.0,55.0,105.0,55.0,55.0,55.0,105.0,55.0,55.0,0.0,0.0,0.0,0.0,0,0,,"13,14,245,246,157,158","Left,Right,Left,Left,Left,Right"
openrouter,15,16,Piety too high,110,45,80,10,110.0,45.0,80.0,10.0,110.0,45.0,80.0,10.0,110.0,45.0,80.0,10.0,0.0,0.0,0.0,0.0,0,0,,"129,130,241,242,199,200,340,341,342,65,66,47,48,191,192,219","Right,Right,Left,Left,Left,Left,Right,Left,Left,Left,Right,Left,Right,Left,Left,Left"
openrouter,16,5,Wealth too low,65,75,60,0,65.0,75.0,60.0,0.0,65.0,75.0,60.0,0.0,65.0,75.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"167,168,183,184,373","Right,Left,Right,Left,Left"
openrouter,17,10,Piety too high,100,55,90,5,100.0,55.0,90.0,5.0,100.0,55.0,90.0,5.0,100.0,55.0,90.0,5.0,0.0,0.0,0.0,0.0,0,0,,"43,44,197,198,151,152,249,250,217,218","Left,Right,Left,Left,Left,Left,Left,Left,Right,Left"
openrouter,18,12,Piety too high,105,55,85,15,105.0,55.0,85.0,15.0,105.0,55.0,85.0,15.0,105.0,55.0,85.0,15.0,0.0,0.0,0.0,0.0,0,0,,"261,262,145,146,397,398,5,6,75,76,51,52","Right,Left,Left,Left,Left,Right,Left,Right,Right,Left,Left,Left"
openrouter,19,8,Wealth too low,90,80,85,0,90.0,80.0,85.0,0.0,90.0,80.0,85.0,0.0,90.0,80.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"83,84,43,44,265,266,243,244","Right,Left,Left,Right,Left,Left,Left,Left"
openrouter,20,3,Stability too high,30,115,75,-5,30.0,115.0,75.0,-5.0,30.0,115.0,75.0,-5.0,30.0,115.0,75.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"123,124,71","Right,Right,Right"
openrouter,21,5,Piety too high,105,15,75,25,105.0,15.0,75.0,25.0,105.0,15.0,75.0,25.0,105.0,15.0,75.0,25.0,0.0,0.0,0.0,0.0,0,0,,"45,46,362,363,364","Left,Left,Left,Left,Left"
openrouter,22,4,Piety too high,100,40,45,45,100.0,40.0,45.0,45.0,100.0,40.0,45.0,45.0,100.0,40.0,45.0,45.0,0.0,0.0,0.0,0.0,0,0,,"261,262,271,272","Left,Left,Left,Left"
openrouter,23,4,Piety too high,100,5,50,50,100.0,5.0,50.0,50.0,100.0,5.0,50.0,50.0,100.0,5.0,50.0,50.0,0.0,0.0,0.0,0.0,0,0,,"289,290,69,70","Left,Left,Left,Left"
openrouter,24,4,Piety too high,100,5,70,40,100.0,5.0,70.0,40.0,100.0,5.0,70.0,40.0,100.0,5.0,70.0,40.0,0.0,0.0,0.0,0.0,0,0,,"297,298,257,258","Left,Left,Left,Left"
openrouter,25,9,Stability too high,15,105,75,25,15.0,105.0,75.0,25.0,15.0,105.0,75.0,25.0,15.0,105.0,75.0,25.0,0.0,0.0,0.0,0.0,0,0,,"375,376,211,212,153,154,13,14,37","Right,Left,Left,Left,Right,Left,Left,Right,Left"
openrouter,26,10,Wealth too low,95,50,80,0,95.0,50.0,80.0,0.0,95.0,50.0,80.0,0.0,95.0,50.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"179,180,343,344,293,294,157,158,149,150","Right,Left,Left,Left,Right,Left,Left,Right,Left,Left"
openrouter,27,12,Piety too high,100,20,95,15,100.0,20.0,95.0,15.0,100.0,20.0,95.0,15.0,100.0,20.0,95.0,15.0,0.0,0.0,0.0,0.0,0,0,,"340,341,342,377,378,181,182,287,288,27,28,391","Right,Left,Left,Left,Left,Right,Left,Right,Left,Left,Left,Left"
openrouter,28,8,Piety too high,100,35,80,15,100.0,35.0,80.0,15.0,100.0,35.0,80.0,15.0,100.0,35.0,80.0,15.0,0.0,0.0,0.0,0.0,0,0,,"265,266,195,196,251,252,255,256","Left,Left,Right,Right,Left,Left,Left,Left"
openrouter,29,5,Wealth too low,70,75,85,-5,70.0,75.0,85.0,-5.0,70.0,75.0,85.0,-5.0,70.0,75.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"253,254,239,240,165","Right,Left,Left,Left,Right"
openrouter,30,5,Wealth too low,85,70,95,-5,85.0,70.0,95.0,-5.0,85.0,70.0,95.0,-5.0,85.0,70.0,95.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"209,210,211,212,308","Left,Left,Right,Left,Left"
openrouter,31,5,Wealth too low,75,60,85,0,75.0,60.0,85.0,0.0,75.0,60.0,85.0,0.0,75.0,60.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"301,302,303,273,274","Left,Right,Right,Left,Left"
openrouter,32,10,Wealth too low,60,65,45,0,60.0,65.0,45.0,0.0,60.0,65.0,45.0,0.0,60.0,65.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"163,164,177,178,85,86,99,100,199,200","Right,Left,Left,Left,Right,Right,Left,Right,Left,Left"
openrouter,33,8,Piety too high,100,5,45,45,100.0,5.0,45.0,45.0,100.0,5.0,45.0,45.0,100.0,5.0,45.0,45.0,0.0,0.0,0.0,0.0,0,0,,"7,169,170,43,44,285,286,177","Right,Left,Left,Left,Right,Left,Left,Left"
openrouter,34,7,Piety too high,105,20,40,40,105.0,20.0,40.0,40.0,105.0,20.0,40.0,40.0,105.0,20.0,40.0,40.0,0.0,0.0,0.0,0.0,0,0,,"225,226,169,170,189,190,133","Right,Left,Left,Left,Left,Left,Left"
openrouter,35,19,Piety too high,105,45,45,0,105.0,45.0,45.0,0.0,105.0,45.0,45.0,0.0,105.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"338,339,223,224,399,400,225,226,181,182,340,341,342,101,102,359,360,361,368","Right,Right,Left,Left,Right,Left,Right,Left,Left,Left,Right,Left,Left,Right,Right,Left,Left,Left,Left"
openrouter,36,10,Piety too high,100,70,75,5,100.0,70.0,75.0,5.0,100.0,70.0,75.0,5.0,100.0,70.0,75.0,5.0,0.0,0.0,0.0,0.0,0,0,,"215,216,263,264,301,302,303,97,98,377","Left,Left,Left,Left,Left,Right,Left,Left,Left,Left"
openrouter,37,5,Wealth too low,75,60,90,0,75.0,60.0,90.0,0.0,75.0,60.0,90.0,0.0,75.0,60.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"301,302,303,297,298","Left,Right,Right,Left,Left"
openrouter,38,7,Piety too high,105,60,80,20,105.0,60.0,80.0,20.0,105.0,60.0,80.0,20.0,105.0,60.0,80.0,20.0,0.0,0.0,0.0,0.0,0,0,,"245,246,159,160,287,288,131","Left,Left,Left,Right,Left,Left,Left"
openrouter,39,8,Piety too high,100,65,80,15,100.0,65.0,80.0,15.0,100.0,65.0,80.0,15.0,100.0,65.0,80.0,15.0,0.0,0.0,0.0,0.0,0,0,,"203,204,245,246,145,146,15,16","Right,Left,Left,Left,Left,Left,Left,Left"
openrouter,40,12,Piety too high,110,15,60,30,110.0,15.0,60.0,30.0,110.0,15.0,60.0,30.0,110.0,15.0,60.0,30.0,0.0,0.0,0.0,0.0,0,0,,"129,130,63,64,197,198,251,252,227,228,83,84","Right,Right,Left,Left,Left,Left,Left,Left,Right,Left,Left,Left"
openrouter,41,12,Wealth too low,85,50,95,0,85.0,50.0,95.0,0.0,85.0,50.0,95.0,0.0,85.0,50.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"141,142,159,160,63,64,247,248,45,46,61,62","Right,Left,Left,Right,Left,Left,Left,Left,Left,Left,Left,Left"
openrouter,42,5,Stability too high,30,105,55,45,30.0,105.0,55.0,45.0,30.0,105.0,55.0,45.0,30.0,105.0,55.0,45.0,0.0,0.0,0.0,0.0,0,0,,"13,14,235,236,281","Left,Right,Right,Left,Right"
openrouter,43,6,Stability too high,45,110,30,30,45.0,110.0,30.0,30.0,45.0,110.0,30.0,30.0,45.0,110.0,30.0,30.0,0.0,0.0,0.0,0.0,0,0,,"217,218,19,20,101,102","Right,Left,Left,Right,Right,Right"
openrouter,44,9,Piety too high,105,45,30,55,105.0,45.0,30.0,55.0,105.0,45.0,30.0,55.0,105.0,45.0,30.0,55.0,0.0,0.0,0.0,0.0,0,0,,"281,282,251,252,63,64,73,74,308","Right,Left,Left,Left,Left,Left,Left,Right,Left"
openrouter,45,8,Piety too high,100,50,75,45,100.0,50.0,75.0,45.0,100.0,50.0,75.0,45.0,100.0,50.0,75.0,45.0,0.0,0.0,0.0,0.0,0,0,,"273,274,103,104,259,260,237,238","Left,Left,Right,Right,Left,Left,Left,Left"
openrouter,46,10,Wealth too low,65,95,75,0,65.0,95.0,75.0,0.0,65.0,95.0,75.0,0.0,65.0,95.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"167,168,195,196,155,156,113,114,391,392","Right,Left,Right,Right,Left,Left,Right,Left,Left,Right"
openrouter,47,7,Wealth too low,80,50,95,0,80.0,50.0,95.0,0.0,80.0,50.0,95.0,0.0,80.0,50.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"340,341,342,61,62,59,60","Right,Left,Left,Left,Left,Left,Left"
openrouter,48,3,Piety too high,100,15,50,50,100.0,15.0,50.0,50.0,100.0,15.0,50.0,50.0,100.0,15.0,50.0,50.0,0.0,0.0,0.0,0.0,0,0,,"155,156,39","Left,Left,Left"
openrouter,49,8,Piety too high,110,5,55,5,110.0,5.0,55.0,5.0,110.0,5.0,55.0,5.0,110.0,5.0,55.0,5.0,0.0,0.0,0.0,0.0,0,0,,"201,202,5,6,149,150,177,178","Right,Left,Left,Right,Left,Left,Left,Left"
openrouter,50,5,Piety too low,-10,75,75,45,-10.0,75.0,75.0,45.0,-10.0,75.0,75.0,45.0,-10.0,75.0,75.0,45.0,0.0,0.0,0.0,0.0,0,0,,"33,34,197,198,345","Left,Left,Left,Left,Left"
openrouter,51,8,Piety too high,110,35,70,0,110.0,35.0,70.0,0.0,110.0,35.0,70.0,0.0,110.0,35.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"321,322,326,327,21,22,155,156","Right,Right,Left,Right,Left,Left,Left,Left"
openrouter,52,10,Piety too high,100,55,80,0,100.0,55.0,80.0,0.0,100.0,55.0,80.0,0.0,100.0,55.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"330,331,332,125,126,113,114,181,182,308","Right,Left,Left,Left,Left,Right,Left,Right,Left,Left"
openrouter,53,9,Power too high,80,75,110,-10,80.0,75.0,110.0,-10.0,80.0,75.0,110.0,-10.0,80.0,75.0,110.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"49,50,301,302,303,113,114,159,160","Left,Left,Left,Right,Right,Right,Left,Left,Right"
openrouter,54,8,Piety too high,105,30,60,45,105.0,30.0,60.0,45.0,105.0,30.0,60.0,45.0,105.0,30.0,60.0,45.0,0.0,0.0,0.0,0.0,0,0,,"155,156,19,20,113,114,81,82","Left,Left,Left,Right,Right,Left,Left,Left"
openrouter,55,6,Wealth too low,85,60,75,-5,85.0,60.0,75.0,-5.0,85.0,60.0,75.0,-5.0,85.0,60.0,75.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"231,232,287,288,316,317","Right,Left,Left,Left,Left,Left"
openrouter,56,6,Wealth too low,60,55,65,-10,60.0,55.0,65.0,-10.0,60.0,55.0,65.0,-10.0,60.0,55.0,65.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"61,62,328,329,157,158","Left,Left,Right,Left,Left,Left"
openrouter,57,10,Piety too high,110,35,50,20,110.0,35.0,50.0,20.0,110.0,35.0,50.0,20.0,110.0,35.0,50.0,20.0,0.0,0.0,0.0,0.0,0,0,,"71,72,169,170,107,108,149,150,187,188","Right,Left,Left,Left,Right,Right,Left,Left,Left,Left"
openrouter,58,4,Power too high,65,50,100,5,65.0,50.0,100.0,5.0,65.0,50.0,100.0,5.0,65.0,50.0,100.0,5.0,0.0,0.0,0.0,0.0,0,0,,"25,26,316,317","Left,Left,Left,Left"
openrouter,59,11,Power too high,70,65,105,40,70.0,65.0,105.0,40.0,70.0,65.0,105.0,40.0,70.0,65.0,105.0,40.0,0.0,0.0,0.0,0.0,0,0,,"338,339,285,286,93,94,301,302,303,39,40","Right,Right,Left,Left,Right,Right,Left,Right,Left,Left,Left"
openrouter,60,6,Piety too high,105,20,50,25,105.0,20.0,50.0,25.0,105.0,20.0,50.0,25.0,105.0,20.0,50.0,25.0,0.0,0.0,0.0,0.0,0,0,,"169,170,155,156,177,178","Right,Left,Left,Left,Left,Left"
openrouter,61,6,Power too high,75,30,105,25,75.0,30.0,105.0,25.0,75.0,30.0,105.0,25.0,75.0,30.0,105.0,25.0,0.0,0.0,0.0,0.0,0,0,,"215,216,293,294,283,284","Left,Left,Right,Left,Left,Left"
openrouter,62,12,Stability too high,90,105,65,20,90.0,105.0,65.0,20.0,90.0,105.0,65.0,20.0,90.0,105.0,65.0,20.0,0.0,0.0,0.0,0.0,0,0,,"259,260,203,204,17,18,287,288,57,58,397,398","Left,Left,Right,Left,Left,Left,Right,Left,Left,Right,Left,Right"
openrouter,63,5,Piety too high,100,5,70,20,100.0,5.0,70.0,20.0,100.0,5.0,70.0,20.0,100.0,5.0,70.0,20.0,0.0,0.0,0.0,0.0,0,0,,"199,200,362,363,364","Left,Left,Left,Left,Left"
openrouter,64,8,Stability too low,95,0,65,55,95.0,0.0,65.0,55.0,95.0,0.0,65.0,55.0,95.0,0.0,65.0,55.0,0.0,0.0,0.0,0.0,0,0,,"69,70,265,266,333,334,67,68","Left,Left,Left,Left,Left,Left,Left,Left"
openrouter,65,4,Power too high,50,55,100,15,50.0,55.0,100.0,15.0,50.0,55.0,100.0,15.0,50.0,55.0,100.0,15.0,0.0,0.0,0.0,0.0,0,0,,"131,132,301,302","Right,Left,Left,Right"
openrouter,66,8,Power too high,85,35,100,30,85.0,35.0,100.0,30.0,85.0,35.0,100.0,30.0,85.0,35.0,100.0,30.0,0.0,0.0,0.0,0.0,0,0,,"269,270,87,88,377,378,115,116","Right,Right,Left,Left,Left,Left,Left,Left"
openrouter,67,3,Piety too high,105,30,65,30,105.0,30.0,65.0,30.0,105.0,30.0,65.0,30.0,105.0,30.0,65.0,30.0,0.0,0.0,0.0,0.0,0,0,,"91,92,395","Left,Left,Left"
openrouter,68,9,Stability too high,55,105,65,75,55.0,105.0,65.0,75.0,55.0,105.0,65.0,75.0,55.0,105.0,65.0,75.0,0.0,0.0,0.0,0.0,0,0,,"348,349,350,127,128,221,222,103,104","Left,Right,Right,Left,Right,Left,Left,Right,Right"
openrouter,69,6,Piety too high,100,50,45,30,100.0,50.0,45.0,30.0,100.0,50.0,45.0,30.0,100.0,50.0,45.0,30.0,0.0,0.0,0.0,0.0,0,0,,"35,36,91,92,261,262","Left,Right,Left,Left,Left,Left"
openrouter,70,4,Power too high,75,45,100,35,75.0,45.0,100.0,35.0,75.0,45.0,100.0,35.0,75.0,45.0,100.0,35.0,0.0,0.0,0.0,0.0,0,0,,"117,118,125,126","Left,Left,Left,Left"
openrouter,71,7,Stability too high,20,105,65,5,20.0,105.0,65.0,5.0,20.0,105.0,65.0,5.0,20.0,105.0,65.0,5.0,0.0,0.0,0.0,0.0,0,0,,"287,288,313,314,315,121,122","Right,Left,Right,Left,Left,Right,Right"
openrouter,72,8,Piety too high,100,55,75,45,100.0,55.0,75.0,45.0,100.0,55.0,75.0,45.0,100.0,55.0,75.0,45.0,0.0,0.0,0.0,0.0,0,0,,"155,156,103,104,293,294,117,118","Left,Left,Right,Right,Left,Left,Left,Left"
openrouter,73,5,Stability too high,35,100,50,25,35.0,100.0,50.0,25.0,35.0,100.0,50.0,25.0,35.0,100.0,50.0,25.0,0.0,0.0,0.0,0.0,0,0,,"321,322,211,212,101","Right,Right,Left,Left,Right"
openrouter,74,21,Piety too high,100,75,95,30,100.0,75.0,95.0,30.0,100.0,75.0,95.0,30.0,100.0,75.0,95.0,30.0,0.0,0.0,0.0,0.0,0,0,,"217,218,47,48,348,349,350,343,344,197,198,356,357,358,185,186,23,24,29,30,81","Right,Left,Left,Right,Left,Right,Right,Left,Left,Left,Left,Left,Left,Left,Right,Left,Left,Left,Left,Right,Left"
openrouter,75,5,Wealth too low,65,50,75,0,65.0,50.0,75.0,0.0,65.0,50.0,75.0,0.0,65.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"31,32,365,366,367","Right,Left,Left,Left,Right"
openrouter,76,7,Stability too high,55,115,45,25,55.0,115.0,45.0,25.0,55.0,115.0,45.0,25.0,55.0,115.0,45.0,25.0,0.0,0.0,0.0,0.0,0,0,,"263,264,121,122,47,48,313","Left,Left,Left,Right,Left,Right,Right"
openrouter,77,12,Wealth too low,70,50,70,0,70.0,50.0,70.0,0.0,70.0,50.0,70.0,0.0,70.0,50.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"133,134,345,346,347,153,154,310,311,312,287,288","Right,Left,Left,Left,Left,Right,Left,Left,Left,Left,Right,Left"
openrouter,78,11,Piety too high,100,40,80,5,100.0,40.0,80.0,5.0,100.0,40.0,80.0,5.0,100.0,40.0,80.0,5.0,0.0,0.0,0.0,0.0,0,0,,"215,216,25,26,137,138,65,66,41,42,203","Left,Left,Left,Left,Left,Left,Left,Right,Left,Left,Left"
openrouter,79,8,Piety too high,100,20,45,20,100.0,20.0,45.0,20.0,100.0,20.0,45.0,20.0,100.0,20.0,45.0,20.0,0.0,0.0,0.0,0.0,0,0,,"279,280,143,144,261,262,235,236","Right,Left,Left,Left,Left,Left,Left,Left"
openrouter,80,5,Stability too high,30,105,70,10,30.0,105.0,70.0,10.0,30.0,105.0,70.0,10.0,30.0,105.0,70.0,10.0,0.0,0.0,0.0,0.0,0,0,,"37,38,27,28,389","Left,Left,Left,Left,Right"
openrouter,81,12,Piety too high,100,65,65,5,100.0,65.0,65.0,5.0,100.0,65.0,65.0,5.0,100.0,65.0,65.0,5.0,0.0,0.0,0.0,0.0,0,0,,"227,228,310,311,312,65,66,113,114,75,76,308","Right,Left,Left,Left,Left,Left,Right,Right,Left,Left,Left,Left"
openrouter,82,5,Stability too high,15,120,60,10,15.0,120.0,60.0,10.0,15.0,120.0,60.0,10.0,15.0,120.0,60.0,10.0,0.0,0.0,0.0,0.0,0,0,,"85,86,61,62,267","Right,Right,Left,Left,Right"
openrouter,83,8,Power too high,55,60,100,10,55.0,60.0,100.0,10.0,55.0,60.0,100.0,10.0,55.0,60.0,100.0,10.0,0.0,0.0,0.0,0.0,0,0,,"370,371,372,223,224,153,154,255","Right,Right,Right,Left,Left,Right,Left,Left"
openrouter,84,12,Stability too high,70,110,80,10,70.0,110.0,80.0,10.0,70.0,110.0,80.0,10.0,70.0,110.0,80.0,10.0,0.0,0.0,0.0,0.0,0,0,,"265,266,161,162,37,38,149,150,348,349,350,65","Left,Left,Left,Right,Left,Left,Left,Left,Left,Right,Right,Left"
openrouter,85,5,Wealth too low,80,55,70,-5,80.0,55.0,70.0,-5.0,80.0,55.0,70.0,-5.0,80.0,55.0,70.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"362,363,364,47,48","Left,Left,Left,Right,Right"
openrouter,86,7,Wealth too low,65,60,70,0,65.0,60.0,70.0,0.0,65.0,60.0,70.0,0.0,65.0,60.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"61,62,231,232,207,208,105","Left,Left,Left,Left,Left,Left,Right"
openrouter,87,16,Wealth too low,95,55,80,0,95.0,55.0,80.0,0.0,95.0,55.0,80.0,0.0,95.0,55.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"397,398,335,336,337,113,114,119,120,387,388,47,48,359,360,361","Left,Right,Left,Left,Left,Right,Left,Left,Left,Left,Left,Left,Right,Right,Left,Left"
openrouter,88,10,Power too high,75,80,105,55,75.0,80.0,105.0,55.0,75.0,80.0,105.0,55.0,75.0,80.0,105.0,55.0,0.0,0.0,0.0,0.0,0,0,,"275,276,45,46,43,44,79,80,127,128","Left,Right,Left,Left,Left,Right,Left,Right,Left,Right"
openrouter,89,4,Stability too high,45,100,25,50,45.0,100.0,25.0,50.0,45.0,100.0,25.0,50.0,45.0,100.0,25.0,50.0,0.0,0.0,0.0,0.0,0,0,,"185,186,101,102","Right,Left,Right,Right"
openrouter,90,10,Piety too high,110,25,50,15,110.0,25.0,50.0,15.0,110.0,25.0,50.0,15.0,110.0,25.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"53,54,267,268,169,170,397,398,183,184","Left,Left,Right,Left,Right,Left,Left,Right,Left,Left"
openrouter,91,6,Power too high,95,45,105,0,95.0,45.0,105.0,0.0,95.0,45.0,105.0,0.0,95.0,45.0,105.0,0.0,0.0,0.0,0.0,0.0,0,0,,"277,278,193,194,362,363","Right,Left,Left,Left,Left,Left"
openrouter,92,7,Stability too high,55,100,50,15,55.0,100.0,50.0,15.0,55.0,100.0,50.0,15.0,55.0,100.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"143,144,45,46,287,288,295","Left,Right,Left,Left,Right,Left,Left"
openrouter,93,4,Stability too low,90,0,50,50,90.0,0.0,50.0,50.0,90.0,0.0,50.0,50.0,90.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0,0,,"273,274,63,64","Left,Left,Left,Left"
openrouter,94,11,Piety too high,100,5,80,5,100.0,5.0,80.0,5.0,100.0,5.0,80.0,5.0,100.0,5.0,80.0,5.0,0.0,0.0,0.0,0.0,0,0,,"109,110,359,360,361,241,242,333,334,251,252","Right,Left,Right,Left,Left,Left,Left,Left,Left,Left,Left"
openrouter,95,12,Stability too high,90,105,70,40,90.0,105.0,70.0,40.0,90.0,105.0,70.0,40.0,90.0,105.0,70.0,40.0,0.0,0.0,0.0,0.0,0,0,,"67,68,17,18,97,98,117,118,225,226,161,162","Left,Left,Left,Left,Left,Left,Left,Left,Right,Left,Left,Right"
openrouter,96,4,Wealth too low,50,75,60,-5,50.0,75.0,60.0,-5.0,50.0,75.0,60.0,-5.0,50.0,75.0,60.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"293,294,291,292","Right,Left,Right,Left"
openrouter,97,5,Power too high,85,30,100,30,85.0,30.0,100.0,30.0,85.0,30.0,100.0,30.0,85.0,30.0,100.0,30.0,0.0,0.0,0.0,0.0,0,0,,"351,352,209,210,243","Left,Left,Left,Left,Left"
openrouter,98,6,Piety too high,100,50,60,35,100.0,50.0,60.0,35.0,100.0,50.0,60.0,35.0,100.0,50.0,60.0,35.0,0.0,0.0,0.0,0.0,0,0,,"37,38,45,46,87,88","Left,Left,Left,Left,Left,Left"
openrouter,99,9,Piety too high,100,80,75,0,100.0,80.0,75.0,0.0,100.0,80.0,75.0,0.0,100.0,80.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"87,88,397,398,61,62,3,4,269","Left,Left,Left,Right,Left,Left,Right,Right,Left"
openrouter,100,11,Stability too high,85,110,50,20,85.0,110.0,50.0,20.0,85.0,110.0,50.0,20.0,85.0,110.0,50.0,20.0,0.0,0.0,0.0,0.0,0,0,,"39,40,219,220,89,90,67,68,381,382,185","Left,Left,Right,Left,Left,Left,Left,Left,Right,Left,Right"
openrouter,101,4,Piety too high,115,30,60,35,115.0,30.0,60.0,35.0,115.0,30.0,60.0,35.0,115.0,30.0,60.0,35.0,0.0,0.0,0.0,0.0,0,0,,"45,46,91,92","Left,Left,Left,Left"
openrouter,102,8,Piety too high,100,35,90,5,100.0,35.0,90.0,5.0,100.0,35.0,90.0,5.0,100.0,35.0,90.0,5.0,0.0,0.0,0.0,0.0,0,0,,"353,354,355,141,142,187,188,249","Left,Left,Left,Right,Left,Left,Left,Left"
